,Timestamp,Money
161,2016-08-23,1040114.7868408433
162,2016-08-24,1046284.8148586077
163,2016-08-25,1049080.6999387464
164,2016-08-26,1054382.9603632696
165,2016-08-29,1044645.9178869501
166,2016-08-30,1047731.004200961
167,2016-08-31,1053226.1265057297
168,2016-01-09,1051683.5785283821
169,2016-02-09,1044356.7070123942
170,2016-06-09,1039921.9346012813
171,2016-07-09,1039921.9346012813
172,2016-08-09,1044742.2765219442
173,2016-09-09,1082437.3792635784
174,2016-12-09,1059396.1545234942
175,2016-09-13,1083497.864126808
176,2016-09-14,1087065.0135549367
177,2016-09-15,1069422.5428439432
178,2016-09-16,1081858.9671551501
179,2016-09-19,1081762.6085201562
180,2016-09-20,1081087.6931664764
181,2016-09-21,1065566.1825412589
182,2016-09-22,1055925.4986999333
183,2016-09-23,1067880.0045072797
184,2016-09-26,1083979.9272409256
185,2016-09-27,1071929.0724392687
186,2016-09-28,1061324.2623697077
187,2016-09-29,1079448.7961948188
188,2016-09-30,1064409.3486837188
189,2016-03-10,1068843.9861252578
190,2016-04-10,1076942.2665994938
191,2016-05-10,1065566.1825412589
192,2016-06-10,1066915.878279044
193,2016-07-10,1069808.1123534932
194,2016-10-10,1061131.5547404035
195,2016-11-10,1079641.648434381
196,2016-12-10,1078002.7514627231
197,2016-10-13,1083112.304257942
198,2016-10-14,1078774.0254513968
199,2016-10-17,1084269.1381154817
200,2016-10-18,1078002.7514627231
201,2016-10-19,1071929.0724392687
202,2016-10-20,1076363.8544910653
203,2016-10-21,1079448.7961948188
204,2016-10-24,1072314.6323081348
205,2016-10-25,1076942.2665994938
206,2016-10-26,1074146.3911600383
207,2016-10-27,1076460.2034853757
208,2016-10-28,1078099.1004570334
209,2016-10-31,1079930.8593089364
210,2016-01-11,1090053.6062643798
211,2016-02-11,1097476.8267746782
212,2016-03-11,1099790.6391000154
213,2016-04-11,1103646.8547924429
214,2016-07-11,1068458.4166157078
215,2016-08-11,1058624.8805348203
216,2016-09-11,1030220.0440257078
217,2016-10-11,1050513.5537205099
218,2016-11-11,1053693.1474907312
219,2016-11-14,1056498.7324677545
220,2016-11-15,1061829.215803665
221,2016-11-16,1058462.5474979207
222,2016-11-17,1061455.2070104661
223,2016-11-18,1053599.6850378213
224,2016-11-21,1061829.215803665
225,2016-11-22,1068188.5529738113
226,2016-11-23,1073519.0363097219
227,2016-11-25,1080158.919820157
228,2016-11-28,1075295.9170822117
229,2016-11-29,1079130.2062637673
230,2016-11-30,1081094.0212939337
231,2016-01-12,1085769.9494963563
232,2016-02-12,1084273.7553420018
233,2016-05-12,1088762.6090089022
234,2016-06-12,1091287.6476456358
235,2016-07-12,1119249.6141294162
236,2016-08-12,1126731.1273088614
237,2016-09-12,1139917.2728952626
238,2016-12-12,1143564.4968931524
239,2016-12-13,1154319.075647586
240,2016-12-14,1144125.5802218737
241,2016-12-15,1148988.5923116757
242,2016-12-16,1140890.0380754028
243,2016-12-19,1137063.4473789546
244,2016-12-20,1129410.41531497
245,2016-12-21,1131836.9541329632
246,2016-12-22,1133610.2629594554
247,2016-12-23,1132863.5997344693
248,2016-12-27,1131370.2732844972
249,2016-12-28,1141916.6743438523
250,2016-12-29,1142756.621473413
251,2016-12-30,1147236.5821572158
252,2017-03-01,1138743.4723008734
253,2017-04-01,1131930.3780333917
254,2017-05-01,1135663.5448294112
255,2017-06-01,1128570.4681854097
256,2017-09-01,1135570.2609248369
257,2017-10-01,1138930.1707728188
258,2017-11-01,1130250.3531114736
259,2017-12-01,1135663.5448294112
260,2017-01-13,1136130.2256778772
261,2017-01-17,1141823.3997723346
262,2017-01-18,1143130.0184173044
263,2017-01-19,1149383.1479317453
264,2017-01-20,1143036.5945168757
265,2017-01-23,1144716.6194387942
266,2017-01-24,1134823.6070329077
267,2017-01-25,1120077.3583290672
268,2017-01-26,1117277.4132341254
269,2017-01-27,1118117.3510306284
270,2017-01-30,1129783.672263007
271,2017-01-31,1139303.4277208562
272,2017-01-02,1136783.4650024343
273,2017-02-02,1136970.1634743805
274,2017-03-02,1120450.6152771043
275,2017-06-02,1121383.976974037
276,2017-07-02,1118584.031879095
277,2017-08-02,1119237.4111995066
278,2017-09-02,1107944.3562482223
279,2017-10-02,1098424.6007903737
280,2017-02-13,1084798.4122554113
281,2017-02-14,1075745.3376460283
282,2017-02-15,1060756.5644790237
283,2017-02-16,1061613.911718413
284,2017-02-17,1056469.4424410933
285,2017-02-21,1066672.8100398558
286,2017-02-22,1069930.937046242
287,2017-02-23,1073103.4930967514
288,2017-02-24,1074046.5399056785
289,2017-02-27,1077133.2677729884
290,2017-02-28,1074475.2778322038
291,2017-01-03,1100541.0484167733
292,2017-02-03,1090852.1097398296
293,2017-03-03,1091023.6374925675
294,2017-06-03,1087336.6439459953
295,2017-07-03,1084678.6454309658
296,2017-08-03,1079877.0944712167
297,2017-09-03,1080391.5233930359
298,2017-10-03,1084507.1262524724
299,2017-03-13,1082706.6035904947
300,2017-03-14,1079276.8287919536
301,2017-03-15,1088194.1197990454
302,2017-03-16,1086993.7256284251
303,2017-03-17,1082020.6554901816
304,2017-03-20,1078014.710429385
305,2017-03-21,1099065.2400618654
306,2017-03-22,1098551.8279544725
307,2017-03-23,1099407.5946668945
308,2017-03-24,1104199.5836217897
309,2017-03-27,1108649.3377718062
310,2017-03-28,1095642.429926786
311,2017-03-29,1099407.5946668945
312,2017-03-30,1093845.367750759
313,2017-03-31,1099150.8971703518
314,2017-03-04,1099921.0067742877
315,2017-04-04,1096498.1966392084
316,2017-05-04,1099835.4780231062
317,2017-06-04,1098209.6017067484
318,2017-07-04,1098808.5340081688
319,2017-10-04,1098723.0138141413
320,2017-11-04,1099236.41736438
321,2017-12-04,1104884.1730316973
322,2017-04-13,1116008.4985066636
323,2017-04-17,1100605.5961841953
324,2017-04-18,1109932.859483135
325,2017-04-19,1120458.1242993744
326,2017-04-20,1104627.4669780014
327,2017-04-21,1108478.1604692917
328,2017-04-24,1090251.380313165
329,2017-04-25,1070570.0295005005
330,2017-04-26,1068796.7070137132
331,2017-04-27,1069560.519034478
332,2017-04-28,1065486.753078735
333,2017-01-05,1064128.785829044
334,2017-02-05,1065911.132696659
335,2017-03-05,1066674.9362303405
336,2017-04-05,1066420.3322234189
337,2017-05-05,1071342.8574150102
338,2017-08-05,1072615.8689625347
339,2017-09-05,1070069.718561238
340,2017-10-05,1068881.5354096326
341,2017-11-05,1067184.1442441838
342,2017-12-05,1064892.5978498084
343,2017-05-15,1072700.697358454
344,2017-05-16,1072870.4729694563
345,2017-05-17,1043335.4576132405
346,2017-05-18,1043984.7427270578
347,2017-05-19,1037124.0740074024
348,2017-05-22,1029670.565085012
349,2017-05-23,1025689.6600212811
350,2017-05-24,1019760.5634545239
351,2017-05-25,1013323.4113124858
352,2017-05-26,1013662.2872525258
353,2017-05-30,1016457.2662809968
